Molecule Name,Structure,CDD Number,SMILES,Canonical PostEra ID,ProteaseAssay_Fluorescence_Dose-Response_Weizmann: IC50 (µM),ProteaseAssay_Fluorescence_Dose-Response_Weizmann: IC50 CI (Lower) (µM),ProteaseAssay_Fluorescence_Dose-Response_Weizmann: IC50 CI (Upper) (µM),ProteaseAssay_Fluorescence_Dose-Response_Weizmann: Concentration (µM),ProteaseAssay_Fluorescence_Dose-Response_Weizmann: Inhibition (%)
CVD-0020428, ,,Fc1ccc2[nH]c(=O)cc(C(=O)NNc3nc4ccccc4[nH]3)c2c1,ALP-UNI-ed5cdfd2-3,73.1,57.4,93.1,0.0500000007450581,-5.1
CVD-0020428, ,,Fc1ccc2[nH]c(=O)cc(C(=O)NNc3nc4ccccc4[nH]3)c2c1,ALP-UNI-ed5cdfd2-3,73.1,57.4,93.1,0.388000011444092,13.3
CVD-0020428, ,,Fc1ccc2[nH]c(=O)cc(C(=O)NNc3nc4ccccc4[nH]3)c2c1,ALP-UNI-ed5cdfd2-3,73.1,57.4,93.1,0.194000005722046,-1.84
CVD-0020428, ,,Fc1ccc2[nH]c(=O)cc(C(=O)NNc3nc4ccccc4[nH]3)c2c1,ALP-UNI-ed5cdfd2-3,73.1,57.4,93.1,0.100000001490116,3.85
CVD-0020428, ,,Fc1ccc2[nH]c(=O)cc(C(=O)NNc3nc4ccccc4[nH]3)c2c1,ALP-UNI-ed5cdfd2-3,73.1,57.4,93.1,0.0500000007450581,-5.46
CVD-0020428, ,,Fc1ccc2[nH]c(=O)cc(C(=O)NNc3nc4ccccc4[nH]3)c2c1,ALP-UNI-ed5cdfd2-3,73.1,57.4,93.1,99.5,61
CVD-0020428, ,,Fc1ccc2[nH]c(=O)cc(C(=O)NNc3nc4ccccc4[nH]3)c2c1,ALP-UNI-ed5cdfd2-3,73.1,57.4,93.1,49.75,38
CVD-0020428, ,,Fc1ccc2[nH]c(=O)cc(C(=O)NNc3nc4ccccc4[nH]3)c2c1,ALP-UNI-ed5cdfd2-3,73.1,57.4,93.1,24.8799991607666,29.1
CVD-0020428, ,,Fc1ccc2[nH]c(=O)cc(C(=O)NNc3nc4ccccc4[nH]3)c2c1,ALP-UNI-ed5cdfd2-3,73.1,57.4,93.1,12.4399995803833,10.1
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,0.388000011444092,12.4
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,0.194000005722046,-1.48
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,0.100000001490116,13.3
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,0.0500000007450581,-0.64
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,99.5,55.2
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,49.75,30.2
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,24.8799991607666,20.6
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,12.4399995803833,5.39
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,99.5,54.8
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,7.46299982070923,16.6
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,49.75,29.4
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,2.48799991607666,-0.2
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,24.8799991607666,19
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,1.55200004577637,6.69
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,12.4399995803833,3.71
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,0.776000022888184,-3.95
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,7.46299982070923,17.9
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,0.388000011444092,11.8
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,2.48799991607666,1.22
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,0.194000005722046,-1.7
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,1.55200004577637,12.1
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,0.100000001490116,10.8
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,0.776000022888184,0.987
CVD-0020427, ,,Fc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-2,95.7,67.4,136,0.0500000007450581,0.155
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,99.5,84.4
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,7.46299982070923,30.7
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,49.75,67.5
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,2.48799991607666,6.33
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,24.8799991607666,57.9
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,1.55200004577637,17.2
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,12.4399995803833,32.7
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,0.776000022888184,2.71
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,7.46299982070923,40.2
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,0.388000011444092,20
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,2.48799991607666,5.22
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,0.194000005722046,0.932
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,1.55200004577637,19.4
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,0.100000001490116,10.6
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,0.776000022888184,0.247
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,0.0500000007450581,-1.72
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,0.388000011444092,20.6
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,0.194000005722046,-1.46
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,0.100000001490116,8.15
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,0.0500000007450581,-4.05
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,99.5,85.3
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,49.75,68.6
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,24.8799991607666,56.4
CVD-0020426, ,,COc1ccc2c(cc(=O)[nH]c2c1)C(=O)NNc1nc2ccccc2[nH]1,ALP-UNI-ed5cdfd2-1,19.4,14.9,25.3,12.4399995803833,32.4
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,99.5,-2.36
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,7.46299982070923,-0.53
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,49.75,0.0613
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,2.48799991607666,-2.48
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,24.8799991607666,1.95
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,1.55200004577637,-4.99
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,12.4399995803833,6.45
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,0.776000022888184,5.04
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,7.46299982070923,1.56
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,0.388000011444092,-1.39
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,2.48799991607666,2.74
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,0.194000005722046,-2.58
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,1.55200004577637,-4.38
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,0.100000001490116,-8.02
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,0.776000022888184,-3.51
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,0.0500000007450581,-6.44
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,0.388000011444092,-6.81
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,0.194000005722046,-3.01
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,0.100000001490116,-4.96
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,0.0500000007450581,-6.46
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,99.5,90.2
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,49.75,1.35
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,24.8799991607666,-1.43
CVD-0018187, ,,CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,> 99.5,,,12.4399995803833,1.17
CVD-0018186, ,,COc1ccc(CNCCc2cn3ccsc3n2)cc1OC(F)F,WIL-UNI-d4749f31-44,,,,,
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,0.388000011444092,-0.545
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,0.194000005722046,1.3
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,0.100000001490116,4.04
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,0.0500000007450581,4.05
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,99.5,3.12
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,49.75,1.21
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,24.8799991607666,0.382
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,12.4399995803833,1.61
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,99.5,2.01
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,7.46299982070923,1.63
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,49.75,3.61
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,2.48799991607666,2.44
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,24.8799991607666,-1.57
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,1.55200004577637,-1.88
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,12.4399995803833,2.6
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,0.776000022888184,1.82
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,7.46299982070923,2.44
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,0.388000011444092,2.98
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,2.48799991607666,4.56
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,0.194000005722046,4.02
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,1.55200004577637,0.552
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,0.100000001490116,0.502
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,0.776000022888184,1.9
CVD-0018185, ,,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,> 99.5,,,0.0500000007450581,3.1
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,0.388000011444092,-1.25
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,0.194000005722046,1.77
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,0.100000001490116,3.59
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,0.0500000007450581,4.03
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,99.5,6.59
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,49.75,3.92
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,24.8799991607666,1.11
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,12.4399995803833,-1.69
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,99.5,0.0263
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,7.46299982070923,-7.57
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,49.75,2.26
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,2.48799991607666,-0.346
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,24.8799991607666,-2.5
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,1.55200004577637,-4.86
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,12.4399995803833,-5.2
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,0.776000022888184,-0.385
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,7.46299982070923,-1.04
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,0.388000011444092,-2.03
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,2.48799991607666,1.48
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,0.194000005722046,1.26
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,1.55200004577637,-1.84
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,0.100000001490116,-3.49
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,0.776000022888184,1.21
CVD-0018184, ,,Cc1nc2cc(ccc2o1)C(=O)NNc1nc2ccncc2s1,WIL-UNI-d4749f31-42,> 99.5,,,0.0500000007450581,2.99
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,0.388000011444092,-0.557
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,0.194000005722046,-0.407
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,0.100000001490116,-0.313
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,0.0500000007450581,3.34
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,99.5,-2.02
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,49.75,-3.76
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,24.8799991607666,-1.71
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,12.4399995803833,-0.828
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,99.5,0.816
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,7.46299982070923,-0.0244
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,49.75,3.08
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,2.48799991607666,0.25
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,24.8799991607666,-5.4
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,1.55200004577637,-4.7
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,12.4399995803833,0.0206
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,0.776000022888184,-0.64
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,7.46299982070923,1.63
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,0.388000011444092,0.396
